run_id,git_sha,prompt_version,suite,eval_type,ticker,question_id,question,faithfulness,structure,correctness,analyst_logic,composite,cosine,tool_call_ok,hallucination_ok,verdict_label_consistent,elapsed_ms
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,AAPL,aapl-fundamental-analysis,Walk me through AAPL's fundamentals -- how is the business valued?,10,6,8,8,8,0.5909,1,0,,13741
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,AMZN,amzn-fundamental-analysis,Break down AMZN's fundamentals -- what does the earnings picture look like?,10,8,9,8,9,0.4293,1,0,,13960
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,MSFT,msft-technical-analysis,Give me a technical read on MSFT -- what do the indicators say?,10,2,8,8,7,0.4888,1,1,,13779
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,GOOGL,googl-technical-deepdive,"Give me a detailed technical analysis on GOOGL -- trend, momentum, and chart setup.",10,6,8,8,8,0.4109,1,1,,15244
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,TSLA,tsla-news-sentiment,What's the news on TSLA -- any notable headlines?,10,6,8,8,8,0.409,1,0,,14589
20260606T085628Z-a27b40,867258c,2689f49b72,golden,structured,META,meta-news-sentiment,What's the news on META right now -- anything worth flagging?,10,6,8,8,8,0.4192,1,1,,12437
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,NVDA,nvda-technical,Is NVDA overbought right now? Walk me through the technical setup.,10,2,0,4,4,0.5499,1,1,,6622
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,NVDA,nvda-fundamental,What does NVDA's most recent fundamental picture look like?,10,0,0,0,2,0.4804,1,1,,4335
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,AAPL,aapl-fundamental,How is AAPL valued relative to its earnings?,10,0,0,0,2,0.4465,1,1,,16329
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,AAPL,aapl-technical,Where is AAPL on the price chart -- is the trend intact?,10,0,10,4,6,0.4662,1,1,,41602
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,MSFT,msft-news,What's the recent news flow around MSFT?,10,0,2,0,3,0.3665,1,1,,13763
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,GOOGL,googl-technical,How is GOOGL trending technically over the recent window?,10,0,10,4,6,0.3562,1,1,,40753
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,GOOGL,googl-combined,Give me a balanced thesis on GOOGL -- fundamentals plus technicals.,10,10,10,7,9,0.241,1,1,,33233
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,AMZN,amzn-fundamental,What's the fundamental case for AMZN at the moment?,10,0,0,0,2,0.476,1,1,,9914
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,META,meta-combined,Should I be cautious about META based on the latest data?,10,10,10,10,10,0.4089,1,1,,12660
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,META,meta-news,What's driving recent META headlines?,10,0,4,2,4,0.3509,1,1,,14395
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,TSLA,tsla-technical,Is TSLA breaking out or breaking down on the charts?,10,0,3,4,4,0.5347,1,1,,16235
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,TSLA,tsla-news,What's the recent news flow around TSLA?,10,0,10,0,5,0.2782,1,1,,14038
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,JPM,jpm-fundamental,How is JPM valued versus its latest earnings?,10,0,10,7,7,0.4822,1,1,,14328
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,V,v-combined,Give me a balanced thesis on V right now.,10,4,10,5,7,0.2797,1,0,,16471
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,UNH,unh-fundamental,What is UNH's current fundamental health?,10,0,0,0,2,0.4491,1,1,,13983
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,UNH,unh-news,Are there any concerning news items on UNH lately?,10,0,10,4,6,0.3902,1,1,,14353
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,NVDA,nvda-quickfact-rsi,What's NVDA's RSI right now?,10,0,10,0,5,0.4182,1,1,,14470
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,NVDA,nvda-vs-aapl-fundamental,Compare NVDA vs AAPL on valuation and fundamentals.,10,7,10,8,9,0.3844,1,1,,24612
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,NVDA,conversational-off-domain-weather,What's the weather like today?,10,0,10,7,7,0.3291,1,1,,6103
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,JPM,jpm-fundamental-deepdive,Walk me through JPM's fundamentals -- valuation deep dive.,10,0,10,7,7,0.454,1,1,,14966
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,V,v-technical-analysis,Give me a technical analysis of V -- chart setup and indicators.,3,0,5,7,4,0.5851,1,1,,15933
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,UNH,unh-news-sentiment,What's the news on UNH -- any concerning headlines?,0,0,0,0,0,0.4111,1,1,,14772
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,TSLA,tsla-overbought-rsi-regime,Give me a thesis on TSLA -- is the technical setup bullish?,10,0,2,4,4,0.5346,1,1,,15766
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,TSLA,tsla-focused-technical-no-signal-quote,Give me a technical analysis on TSLA.,3,0,0,0,1,0.5472,1,1,,15734
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,NVDA,nvda-msft-rsi-regime-contrast,Compare NVDA vs MSFT on technical momentum.,10,0,0,0,2,0.271,1,1,,189188
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,NVDA,nvda-rsi-momentum-delta,Give me a balanced thesis on NVDA -- is the technical momentum supporting further upside?,10,10,10,8,10,0.4552,1,1,,17765
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,AMZN,amzn-verdict-shape,Give me a thesis on AMZN -- what's the right trade action here?,10,10,10,10,10,0.4756,1,1,,17057
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,NVDA,nvda-rsi-neutral-trending-down,Give me a thesis on NVDA -- what does the RSI trend say about near-term momentum?,2,4,2,4,3,0.5005,1,1,,15365
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,AAPL,aapl-quickfact-pe,What's AAPL's P/E ratio?,10,0,6,0,4,0.429,1,1,,7926
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,MSFT,msft-quickfact-close,What is MSFT's most recent closing price?,10,0,10,0,5,0.5126,1,1,,12049
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,JPM,jpm-quickfact-eps,What's JPM's latest EPS?,10,0,10,0,5,0.4323,1,1,,12241
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,AMZN,amzn-meta-fundamental,Compare AMZN vs META -- which has the stronger fundamental case?,10,4,10,8,8,0.3099,1,1,,21096
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,TSLA,tsla-v-technical,Compare TSLA vs V on technical momentum -- who has the stronger chart setup?,10,0,0,0,2,0.2078,1,1,,188694
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,NVDA,conversational-off-domain-coding,Can you help me debug a Python function that's throwing a KeyError?,10,0,0,0,2,0.255,1,1,,667
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,AAPL,conversational-capability-ask,What can you actually help me with?,0,0,0,0,0,0.3132,1,1,,5290
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,AAPL,aapl-fundamental-analysis,Walk me through AAPL's fundamentals -- how is the business valued?,10,0,0,0,2,0.3228,1,1,,18972
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,AMZN,amzn-fundamental-analysis,Break down AMZN's fundamentals -- what does the earnings picture look like?,0,0,0,0,0,0.2961,1,1,,49
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,MSFT,msft-technical-analysis,Give me a technical read on MSFT -- what do the indicators say?,0,0,0,0,0,0.3351,1,1,,697
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,GOOGL,googl-technical-deepdive,"Give me a detailed technical analysis on GOOGL -- trend, momentum, and chart setup.",0,0,0,0,0,0.2678,1,1,,60
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,TSLA,tsla-news-sentiment,What's the news on TSLA -- any notable headlines?,10,0,0,0,2,0.2367,1,1,,670
20260612T034119Z-aa67f3,a149158,80f83d330a,golden,structured,META,meta-news-sentiment,What's the news on META right now -- anything worth flagging?,10,0,0,0,2,0.2413,1,1,,686
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,NVDA,nvda-technical,Is NVDA overbought right now? Walk me through the technical setup.,10,0,0,0,2,0.5487,1,1,,8539
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,NVDA,nvda-fundamental,What does NVDA's most recent fundamental picture look like?,10,0,5,2,4,0.4768,1,1,,3617
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,AAPL,aapl-fundamental,How is AAPL valued relative to its earnings?,10,0,10,7,7,0.3874,1,1,,12846
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,AAPL,aapl-technical,Where is AAPL on the price chart -- is the trend intact?,10,0,0,7,4,0.513,1,1,,29706
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,MSFT,msft-news,What's the recent news flow around MSFT?,8,0,0,0,2,0.4063,1,1,,12457
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,GOOGL,googl-technical,How is GOOGL trending technically over the recent window?,10,0,8,4,6,0.495,1,1,,33825
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,GOOGL,googl-combined,Give me a balanced thesis on GOOGL -- fundamentals plus technicals.,10,10,10,10,10,0.285,1,1,,75069
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,AMZN,amzn-fundamental,What's the fundamental case for AMZN at the moment?,10,0,0,0,2,0.4049,1,1,,5945
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,META,meta-combined,Should I be cautious about META based on the latest data?,10,10,10,8,10,0.3657,1,1,,15006
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,META,meta-news,What's driving recent META headlines?,10,0,4,0,4,0.3622,1,1,,27672
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,TSLA,tsla-technical,Is TSLA breaking out or breaking down on the charts?,10,0,10,7,7,0.4427,1,1,,38734
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,TSLA,tsla-news,What's the recent news flow around TSLA?,0,0,0,0,0,0.2722,1,1,,15233
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,MU,mu-fundamental,How is MU valued versus its latest earnings?,10,0,0,0,2,0.4775,1,1,,9270
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,AMD,amd-combined,Give me a balanced thesis on AMD right now.,10,10,10,8,10,0.3092,1,1,,16905
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,AMD,amd-fundamental,What is AMD's current fundamental health?,10,0,8,6,6,0.4542,1,1,,14110
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,INTC,intc-news,What's the latest news on INTC -- any notable headlines?,2,0,0,0,0,0.4172,1,1,,14626
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,NVDA,nvda-quickfact-rsi,What's NVDA's RSI right now?,10,0,10,8,7,0.4999,1,1,,8263
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,NVDA,nvda-vs-aapl-fundamental,Compare NVDA vs AAPL on valuation and fundamentals.,10,0,0,0,2,0.1999,1,1,,187040
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,NVDA,conversational-off-domain-weather,What's the weather like today?,10,0,10,7,7,0.4652,1,1,,6281
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,MU,mu-fundamental-deepdive,Walk me through MU's fundamentals -- valuation deep dive.,0,0,0,2,0,0.4356,1,1,,8788
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,INTC,intc-technical-analysis,Give me a technical analysis of INTC -- chart setup and indicators.,10,0,5,4,5,0.5588,1,1,,13844
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,INTC,intc-news-sentiment,What's the news on INTC -- recent headlines and catalysts?,0,0,0,0,0,0.3813,1,1,,14626
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,TSLA,tsla-overbought-rsi-regime,Give me a thesis on TSLA -- is the technical setup bullish?,10,0,10,7,7,0.5123,1,1,,14171
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,TSLA,tsla-focused-technical-no-signal-quote,Give me a technical analysis on TSLA.,10,0,3,4,4,0.5316,1,1,,14405
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,NVDA,nvda-msft-rsi-regime-contrast,Compare NVDA vs MSFT on technical momentum.,2,0,0,0,0,0.1832,1,1,,186912
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,NVDA,nvda-rsi-momentum-delta,Give me a balanced thesis on NVDA -- is the technical momentum supporting further upside?,2,10,3,10,6,0.4145,1,1,,14905
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,AMZN,amzn-verdict-shape,Give me a thesis on AMZN -- what's the right trade action here?,10,10,10,10,10,0.4463,1,1,,15274
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,NVDA,nvda-rsi-neutral-trending-down,Give me a thesis on NVDA -- what does the RSI trend say about near-term momentum?,10,7,10,10,9,0.4406,1,1,,15848
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,AAPL,aapl-quickfact-pe,What's AAPL's P/E ratio?,10,0,5,0,4,0.461,1,1,,7323
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,MSFT,msft-quickfact-close,What is MSFT's most recent closing price?,10,0,10,8,7,0.5489,1,1,,7138
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,MU,mu-quickfact-eps,What's MU's latest EPS?,10,0,10,0,5,0.4323,1,1,,6133
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,AMZN,amzn-meta-fundamental,Compare AMZN vs META -- which has the stronger fundamental case?,10,0,0,0,2,0.2113,1,1,,185776
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,TSLA,tsla-amd-technical,Compare TSLA vs AMD on technical momentum -- who has the stronger chart setup?,0,5,2,7,4,0.4057,1,1,,141240
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,NVDA,conversational-off-domain-coding,Can you help me debug a Python function that's throwing a KeyError?,10,0,0,0,2,0.105,1,1,,4651
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,AAPL,conversational-capability-ask,What can you actually help me with?,0,0,0,0,0,0.3768,1,1,,5581
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,AAPL,aapl-fundamental-analysis,Walk me through AAPL's fundamentals -- how is the business valued?,10,0,10,8,7,0.5725,1,1,,12241
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,AMZN,amzn-fundamental-analysis,Break down AMZN's fundamentals -- what does the earnings picture look like?,10,0,10,4,6,0.3982,1,1,,14604
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,MSFT,msft-technical-analysis,Give me a technical read on MSFT -- what do the indicators say?,10,0,2,4,4,0.496,1,1,,14264
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,GOOGL,googl-technical-deepdive,"Give me a detailed technical analysis on GOOGL -- trend, momentum, and chart setup.",3,0,2,4,2,0.3201,1,1,,13263
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,TSLA,tsla-news-sentiment,What's the news on TSLA -- any notable headlines?,0,0,0,0,0,0.2811,1,0,,13377
20260616T175146Z-1f38b9,68facdf,dc79f7ab0c,golden,structured,META,meta-news-sentiment,What's the news on META right now -- anything worth flagging?,0,0,0,0,0,0.4485,1,0,,14497
